order_id,customer_id,product_id,location_id,date_id,sales,profit,quantity,discount,shipping_cost
TU-2014-5450,430,9567,965,20140902,52.0,-72.996,2,0.6,2.16
MX-2014-162355,637,4508,597,20140902,15.0,0.14,1,0.0,2.12
IT-2014-4304364,614,7208,499,20140902,42.0,-6.312,4,0.4,2.0
CA-2014-107909,725,8136,1075,20140902,20.0,6.7966,1,0.0,1.71
US-2014-164861,248,1190,620,20140902,33.0,-8.736,2,0.4,1.66
CA-2014-107909,725,3823,1075,20140902,23.0,8.022,5,0.2,1.65
MX-2014-106978,31,3290,621,20140902,21.0,7.84,2,0.0,1.47
IT-2014-4304364,614,6841,499,20140902,20.0,-7.824,2,0.4,1.44
IN-2014-79866,237,6620,57,20140902,14.0,3.594,1,0.1,0.95
NI-2014-5760,587,5448,694,20140902,28.0,-25.278,2,0.7,0.91
HU-2014-6130,368,2267,399,20140902,15.0,4.8,1,0.0,0.76
HU-2014-6130,368,5337,399,20140902,10.0,0.18,1,0.0,0.67
NI-2014-5760,587,7864,694,20140902,5.0,-3.906,1,0.7,0.58
NI-2014-4840,70,7351,686,20140902,8.0,-14.556,1,0.7,0.47
IN-2014-22529,94,1515,198,20140902,76.0,6.72,4,0.0,0.45
US-2014-135230,155,2937,1075,20140902,8.0,2.9562,1,0.0,0.43
TU-2014-5450,430,6742,965,20140902,6.0,-3.36,2,0.6,0.3
NI-2014-5760,587,4146,694,20140902,2.0,-3.378,1,0.7,0.2
CA-2014-157987,41,849,1060,20140903,1282.0,213.735,5,0.1,206.87
IN-2014-77059,280,739,756,20140903,2805.0,822.66,8,0.25,171.36
CA-2014-137596,89,9781,1050,20140903,1200.0,323.946,4,0.0,117.82
IN-2014-75918,111,9368,408,20140903,476.0,204.66,6,0.0,109.58
IN-2014-32049,533,462,198,20140903,1173.0,129.06,3,0.0,93.74
EG-2014-460,44,9550,311,20140903,643.0,244.2,1,0.0,83.72
CA-2014-146983,14,3837,1045,20140903,1578.0,757.4112,3,0.0,74.59
MX-2014-169908,234,8910,124,20140903,421.0,58.23576,2,0.002,69.57
CA-2014-137596,89,8424,1050,20140903,1929.0,829.3754,7,0.0,61.73
ES-2014-4138832,65,10091,75,20140903,779.0,31.14,6,0.0,59.88
RO-2014-2550,114,8551,804,20140903,757.0,332.88,2,0.0,51.34
EG-2014-460,44,9569,311,20140903,333.0,49.98,2,0.0,47.28
CA-2014-157987,41,2009,1060,20140903,255.0,-93.3262,1,0.4,43.54
EG-2014-710,245,1774,305,20140903,535.0,58.8,4,0.0,41.78
ES-2014-1931437,91,8684,360,20140903,527.0,226.8,2,0.0,40.73
CA-2014-111388,711,822,1075,20140903,216.0,-2.6997,3,0.2,40.5
CM-2014-4170,501,27,155,20140903,480.0,19.2,1,0.0,38.71
MX-2014-169908,234,8956,124,20140903,496.0,217.64568,6,0.002,37.65
MX-2014-146892,747,607,300,20140903,355.0,21.3,3,0.0,37.64
CA-2014-169327,486,1580,1033,20140903,512.0,132.99,5,0.0,36.72
US-2014-163657,349,2179,1033,20140903,237.0,-2.9566,2,0.2,35.01
SF-2014-840,616,1890,856,20140903,196.0,45.06,1,0.0,33.51
IN-2014-21451,690,473,60,20140903,269.0,83.688,2,0.1,32.43
CA-2014-157987,41,8230,1060,20140903,238.0,38.08,2,0.0,32.33
CA-2014-157987,41,7927,1060,20140903,168.0,40.3128,3,0.0,31.47
IT-2014-5418558,123,733,351,20140903,335.0,-22.47,7,0.1,30.53
CA-2014-123001,56,10009,1033,20140903,202.0,12.599,2,0.2,28.16
IN-2014-12792,71,9795,57,20140903,502.0,50.1,4,0.1,27.93
TU-2014-340,315,4098,965,20140903,207.0,-207.012,1,0.6,27.52
AU-2014-1530,281,9006,74,20140903,512.0,204.9,2,0.0,27.36
ES-2014-4768713,191,137,663,20140903,213.0,-144.81,3,0.5,26.58
ES-2014-4397869,219,8114,353,20140903,119.0,8.28,4,0.0,24.36
CA-2014-137596,89,7197,1050,20140903,352.0,81.0474,2,0.0,22.63
IN-2014-40386,69,7692,61,20140903,182.0,-27.342,7,0.4,21.26
CA-2014-157987,41,10060,1060,20140903,198.0,57.4113,3,0.0,20.24
CA-2014-169327,486,3933,1033,20140903,148.0,46.225,5,0.2,19.9
IN-2014-75918,111,4256,408,20140903,80.0,1.47,7,0.0,19.41
MX-2014-169908,234,8656,124,20140903,380.0,162.83872,4,0.002,19.26
ID-2014-56668,141,8135,535,20140903,743.0,267.3,3,0.0,18.94
AU-2014-1530,281,1779,74,20140903,194.0,48.36,4,0.0,18.57
US-2014-138415,529,3634,395,20140903,103.0,-3.46,5,0.4,18.49
EG-2014-460,44,2218,311,20140903,207.0,57.96,4,0.0,18.38
ES-2014-1540015,307,9880,1027,20140903,167.0,4.98,1,0.0,18.17
CA-2014-111220,373,7209,1041,20140903,236.0,-44.235,5,0.2,17.51
US-2014-112011,112,991,395,20140903,197.0,-13.188,3,0.4,17.48
ES-2014-5405782,183,3302,495,20140903,275.0,49.35,5,0.0,16.28
TZ-2014-7100,741,1875,915,20140903,387.0,127.71,1,0.0,14.77
EG-2014-460,44,9063,311,20140903,127.0,7.59,1,0.0,14.72
ID-2014-67819,280,7475,929,20140903,78.0,-35.5212,3,0.47,14.34
EG-2014-460,44,10243,311,20140903,111.0,17.7,2,0.0,13.0
ES-2014-4397869,219,2982,353,20140903,168.0,18.36,6,0.0,12.25
MX-2014-130428,368,669,324,20140903,164.0,44.32,4,0.0,11.61
ES-2014-1540015,307,3116,1027,20140903,254.0,81.15,5,0.0,11.34
CA-2014-145037,737,6350,1035,20140903,147.0,73.41,3,0.0,10.33
ID-2014-67819,280,1494,929,20140903,170.0,-44.175,2,0.27,10.32
ES-2014-4022101,592,3171,872,20140903,34.0,14.28,2,0.0,10.25
RO-2014-2550,114,10285,804,20140903,255.0,45.81,1,0.0,9.64
US-2014-138051,529,3393,119,20140903,69.0,-37.74,5,0.6,9.15
CA-2014-145037,737,6029,1035,20140903,80.0,37.5624,4,0.0,8.95
RO-2014-2550,114,9533,804,20140903,80.0,26.31,1,0.0,8.24
RO-2014-2550,114,5219,804,20140903,83.0,9.96,2,0.0,7.56
CA-2014-113075,540,8290,1041,20140903,41.0,-7.119,3,0.2,7.53
MX-2014-132255,372,8350,137,20140903,80.0,1.56,3,0.0,7.32
MX-2014-151085,59,5694,297,20140903,41.0,6.496,7,0.2,6.99
CA-2014-123001,56,5916,1033,20140903,74.0,37.0,5,0.0,6.93
MX-2014-161228,726,1229,597,20140903,45.0,-0.024,2,0.4,5.35
SF-2014-840,616,7325,856,20140903,25.0,1.5,1,0.0,5.04
US-2014-138415,529,7537,395,20140903,29.0,-6.304,2,0.4,4.89
MX-2014-146892,747,8099,300,20140903,80.0,31.8,3,0.0,4.68
RO-2014-2550,114,9118,804,20140903,96.0,12.42,2,0.0,4.66
MX-2014-146892,747,1558,300,20140903,85.0,38.16,3,0.0,4.56
SF-2014-840,616,4032,856,20140903,54.0,18.33,1,0.0,4.49
MX-2014-132255,372,3585,137,20140903,66.0,4.6,2,0.0,4.21
MX-2014-163566,478,6033,683,20140903,35.0,1.74,1,0.0,4.14
CA-2014-157987,41,2872,1060,20140903,23.0,6.468,2,0.0,4.09
ES-2014-5405782,183,4996,495,20140903,52.0,10.8,5,0.0,3.94
CA-2014-169327,486,2486,1033,20140903,43.0,11.206,5,0.0,3.94
ES-2014-1931437,91,4499,360,20140903,49.0,18.6,4,0.0,3.87
ES-2014-1540015,307,4676,1027,20140903,94.0,20.64,2,0.0,3.76
IT-2014-4707944,467,6282,368,20140903,181.0,54.12,4,0.0,3.63
IN-2014-32049,533,1220,198,20140903,104.0,35.28,2,0.0,3.6
MX-2014-132255,372,7622,137,20140903,66.0,12.48,2,0.0,3.4
US-2014-163657,349,3405,1033,20140903,19.0,6.552,5,0.2,3.38
TU-2014-340,315,5218,965,20140903,34.0,-38.1,2,0.6,3.28
SF-2014-840,616,3349,856,20140903,16.0,6.42,2,0.0,3.18
MX-2014-130428,368,3513,324,20140903,40.0,10.78,7,0.0,2.98
CA-2014-157987,41,4006,1060,20140903,26.0,8.9208,8,0.2,2.48
RO-2014-2550,114,9621,804,20140903,49.0,16.05,1,0.0,2.35
MX-2014-169908,234,5043,124,20140903,18.0,3.44,2,0.0,2.31
ES-2014-3648745,163,7166,343,20140903,44.0,10.659,1,0.1,2.29
RO-2014-2550,114,4046,804,20140903,53.0,9.99,1,0.0,2.27
MX-2014-146892,747,5530,300,20140903,28.0,2.24,4,0.0,2.25
MX-2014-163566,478,5897,683,20140903,21.0,0.0,3,0.0,2.17
MX-2014-169621,464,4801,298,20140903,15.0,2.632,2,0.2,2.16
IN-2014-40386,69,7696,61,20140903,24.0,-0.828,2,0.4,2.11
CA-2014-157987,41,6523,1060,20140903,17.0,7.704,4,0.0,1.94
MX-2014-151085,59,5085,297,20140903,11.0,-1.584,2,0.2,1.87
MX-2014-161228,726,6140,597,20140903,42.0,3.32,2,0.0,1.87
CA-2014-157987,41,1258,1060,20140903,12.0,3.462,2,0.0,1.76
IN-2014-21451,690,3567,60,20140903,26.0,4.242,2,0.1,1.6
CA-2014-157987,41,5658,1060,20140903,19.0,9.072,6,0.0,1.56
MX-2014-132255,372,5014,137,20140903,18.0,0.88,2,0.0,1.56
MX-2014-146892,747,3168,300,20140903,39.0,18.16,2,0.0,1.54
RO-2014-2550,114,4198,804,20140903,17.0,2.88,1,0.0,1.42
SF-2014-840,616,7878,856,20140903,24.0,2.52,6,0.0,1.4
CA-2014-157987,41,2382,1060,20140903,13.0,3.7642,1,0.0,1.39
CA-2014-114216,620,6304,1066,20140903,12.0,4.1148,3,0.2,1.38
US-2014-112011,112,7424,395,20140903,23.0,-5.072,4,0.4,1.37
CA-2014-145037,737,6892,1035,20140903,11.0,2.834,1,0.0,1.24
ES-2014-4768713,191,4290,663,20140903,19.0,-18.48,4,0.5,1.2
US-2014-138051,529,7783,119,20140903,19.0,-15.976,2,0.6,1.17
MX-2014-132255,372,3204,137,20140903,19.0,6.08,2,0.0,1.14
CA-2014-114552,240,1443,1063,20140903,15.0,4.1448,3,0.2,1.07
NI-2014-4360,168,7884,703,20140903,5.0,-10.83,2,0.7,1.02
CA-2014-123001,56,3034,1033,20140903,9.0,2.726,5,0.0,1.0
SF-2014-840,616,6783,856,20140903,11.0,0.66,1,0.0,0.93
CA-2014-111220,373,4944,1041,20140903,16.0,5.6,4,0.2,0.85
SF-2014-840,616,3386,856,20140903,11.0,2.13,1,0.0,0.84
CA-2014-157987,41,3305,1060,20140903,5.0,2.214,3,0.0,0.78
MX-2014-150427,318,7191,298,20140903,16.0,2.372,1,0.2,0.61
CA-2014-110380,615,2842,1033,20140903,7.0,1.7739,3,0.0,0.6
RO-2014-2550,114,7374,804,20140903,11.0,1.62,1,0.0,0.58
CA-2014-102218,481,5728,1034,20140903,12.0,3.9474,2,0.2,0.43
NI-2014-4360,168,7881,703,20140903,3.0,-1.842,2,0.7,0.26
MX-2014-132255,372,1345,137,20140903,17.0,1.34,1,0.0,0.16
CA-2014-111220,373,2652,1041,20140903,6.0,-15.0876,2,0.8,0.13
ES-2014-2411166,69,456,495,20140904,2927.0,146.16,8,0.0,223.41
ES-2014-5385720,62,415,1027,20140904,2020.0,706.68,12,0.0,184.2
IN-2014-68638,410,716,57,20140904,1285.0,199.782,3,0.1,183.28
ES-2014-2105640,187,9876,1027,20140904,521.0,10.29,7,0.0,153.11
ES-2014-2105640,187,7042,1027,20140904,591.0,118.17,3,0.0,124.48
IN-2014-33869,482,7116,580,20140904,614.0,153.45,3,0.0,101.31
CA-2014-161067,427,6068,1060,20140904,419.0,201.312,4,0.0,95.29
IN-2014-44334,56,9155,190,20140904,1379.0,441.12,8,0.0,85.96
IN-2014-33869,482,8885,580,20140904,564.0,242.64,4,0.0,78.49
IN-2014-42941,683,416,62,20140904,444.0,153.06,4,0.1,72.31
MX-2014-148418,116,270,323,20140904,224.0,17.92,2,0.0,52.25
CA-2014-161067,427,1003,1060,20140904,182.0,-8.0784,2,0.1,43.39
IR-2014-8690,649,8538,461,20140904,379.0,185.52,1,0.0,38.86
IN-2014-18686,212,6870,207,20140904,281.0,104.04,2,0.0,38.06
IN-2014-42941,683,7648,62,20140904,113.0,17.469,3,0.1,27.61
IN-2014-44334,56,947,190,20140904,284.0,68.22,6,0.0,27.09
ES-2014-4030649,721,7190,500,20140904,237.0,-118.788,2,0.4,24.21
CA-2014-123022,670,7970,1033,20140904,285.0,85.491,3,0.0,23.1
MX-2014-110345,582,174,182,20140904,201.0,36.16,2,0.0,23.0
ID-2014-43060,212,8087,57,20140904,260.0,95.175,5,0.1,22.49
ES-2014-4070239,774,358,353,20140904,269.0,83.592,2,0.1,21.98
ES-2014-2411166,69,6461,495,20140904,294.0,61.56,9,0.0,20.85
ID-2014-43060,212,474,57,20140904,659.0,-0.162,6,0.1,20.7
US-2014-155061,512,8448,298,20140904,280.0,-38.52,5,0.2,20.19
IR-2014-8690,649,10214,461,20140904,125.0,29.88,1,0.0,20.11
ES-2014-4030649,721,3540,500,20140904,89.0,15.03,3,0.0,17.06
CA-2014-161067,427,976,1060,20140904,91.0,14.1246,1,0.1,16.17
IN-2014-74077,588,1403,729,20140904,117.0,32.238,3,0.2,15.9
IR-2014-8690,649,6709,461,20140904,102.0,13.2,2,0.0,15.53
ES-2014-4000341,761,3243,1027,20140904,47.0,15.9,2,0.0,15.48
IN-2014-68638,410,6896,57,20140904,53.0,22.986,3,0.1,15.28
NI-2014-9870,424,8546,700,20140904,44.0,-86.613,1,0.7,14.03
ES-2014-4070239,774,2949,353,20140904,245.0,41.58,9,0.0,13.91
ES-2014-2411166,69,10197,495,20140904,200.0,13.26,5,0.4,13.87
MX-2014-152695,655,7677,288,20140904,149.0,31.584,6,0.2,13.63
IN-2014-14913,732,3313,63,20140904,352.0,46.824,8,0.1,13.13
IN-2014-18777,501,3769,417,20140904,103.0,18.42,2,0.0,12.95
ES-2014-1511007,2,8404,368,20140904,166.0,26.55,3,0.0,12.47
EG-2014-3310,234,9002,311,20140904,83.0,40.05,1,0.0,12.45
CA-2014-161557,60,1624,1071,20140904,108.0,-105.69,5,0.6,12.23
MX-2014-156405,145,9752,303,20140904,240.0,16.7,5,0.0,11.81
MX-2014-162033,188,596,124,20140904,309.0,27.82,1,0.0,10.42
IN-2014-33869,482,8094,580,20140904,119.0,21.42,3,0.0,10.07
ES-2014-1511007,2,8123,368,20140904,117.0,52.68,4,0.0,9.41
US-2014-122637,261,3691,1041,20140904,43.0,-68.1856,7,0.8,9.23
US-2014-122749,589,1578,602,20140904,104.0,-27.6,5,0.4,8.99
IN-2014-42941,683,2544,62,20140904,135.0,59.85,2,0.1,8.79
ES-2014-5329777,761,6081,1027,20140904,50.0,24.18,2,0.0,8.42
US-2014-108371,129,7092,298,20140904,87.0,-8.784,3,0.2,8.25
IN-2014-68638,410,6386,57,20140904,25.0,0.267,1,0.1,8.0
US-2014-153255,382,414,1033,20140904,240.0,14.098,2,0.15,6.46
IN-2014-33869,482,2386,580,20140904,84.0,37.86,2,0.0,6.07
IN-2014-44334,56,7215,190,20140904,92.0,27.63,3,0.0,5.76
CA-2014-123022,670,3671,1033,20140904,83.0,28.896,5,0.2,5.59
ES-2014-3549819,191,2991,335,20140904,52.0,18.06,2,0.0,4.77
NI-2014-9870,424,5433,700,20140904,316.0,-210.432,2,0.7,3.91
CA-2014-167626,553,8391,1041,20140904,101.0,21.42,2,0.2,3.68
IN-2014-68638,410,4832,57,20140904,18.0,-0.408,2,0.1,3.45
IN-2014-84570,705,3991,678,20140904,27.0,3.96,2,0.0,3.28
IT-2014-1168526,445,6917,339,20140904,31.0,-2.472,2,0.1,3.22
IN-2014-74077,588,5735,729,20140904,17.0,-15.885,3,0.5,2.86
IN-2014-44334,56,5839,190,20140904,27.0,11.61,3,0.0,2.76
ES-2014-4192799,212,3614,350,20140904,25.0,2.46,2,0.0,2.72
CA-2014-146136,61,4342,1038,20140904,24.0,8.8624,4,0.2,2.7
ES-2014-4070239,774,7038,353,20140904,157.0,59.454,3,0.1,2.63
IN-2014-42941,683,3829,62,20140904,24.0,6.822,3,0.1,2.51
IN-2014-33869,482,3786,580,20140904,21.0,6.75,3,0.0,2.47
IN-2014-84570,705,1226,678,20140904,26.0,9.75,1,0.0,2.12
IN-2014-33869,482,4838,580,20140904,18.0,0.3,2,0.0,1.82
NI-2014-5790,296,2322,705,20140904,20.0,-19.692,6,0.7,1.51
IN-2014-68638,410,3938,57,20140904,7.0,1.905,1,0.1,1.41
BN-2014-4860,762,6733,102,20140904,49.0,22.86,1,0.0,1.19
CA-2014-161067,427,3176,1060,20140904,6.0,2.224,2,0.0,0.91
CA-2014-167626,553,6463,1041,20140904,9.0,3.339,3,0.2,0.7
CA-2014-161823,20,3049,1033,20140904,6.0,1.6688,2,0.0,0.56
NI-2014-5790,296,7387,705,20140904,6.0,-9.102,2,0.7,0.51
MX-2014-156405,145,5580,303,20140904,6.0,2.48,2,0.0,0.36
MX-2014-165309,778,2058,323,20140905,2106.0,526.496,8,0.2,728.39
CA-2014-116680,605,2004,1033,20140905,1478.0,92.392,8,0.2,227.79
CA-2014-140326,329,58,1041,20140905,825.0,-117.882,9,0.3,219.28
MX-2014-163958,428,8792,258,20140905,776.0,83.88576,8,0.002,180.01
TZ-2014-750,748,5429,915,20140905,1055.0,379.68,2,0.0,159.8
CA-2014-102750,313,1907,1033,20140905,1322.0,-99.1764,3,0.2,153.52
SI-2014-3090,667,1872,849,20140905,1180.0,519.3,6,0.0,150.03
ID-2014-28822,540,9349,57,20140905,949.0,-105.456,4,0.1,127.73
NI-2014-3990,721,44,705,20140905,606.0,-1150.83,6,0.7,105.1
IT-2014-1391329,526,9918,1027,20140905,327.0,-39.27,1,0.5,88.45
MX-2014-165575,492,8968,600,20140905,479.0,195.7204,2,0.002,83.88
IN-2014-73377,456,142,62,20140905,793.0,8.766,2,0.1,72.96
CA-2014-141929,619,3973,1033,20140905,488.0,152.495,2,0.2,66.24
MX-2014-148208,666,8655,118,20140905,284.0,22.17012,3,0.002,58.53
IT-2014-4888679,591,7063,366,20140905,714.0,55.512,4,0.1,57.98
MX-2014-166849,71,670,126,20140905,446.0,44.6,5,0.0,49.66
MX-2014-148208,666,3144,118,20140905,274.0,106.74,9,0.0,48.23
MX-2014-134768,241,8893,288,20140905,334.0,-17.6582,5,0.202,40.48
ES-2014-4221464,625,7032,364,20140905,386.0,89.88,7,0.1,28.82
SI-2014-3090,667,3355,849,20140905,136.0,20.16,12,0.0,28.16
MX-2014-163958,428,788,258,20140905,229.0,13.72,2,0.0,27.14
CA-2014-141929,619,7112,1033,20140905,218.0,65.355,5,0.0,26.6
MO-2014-9830,81,1693,631,20140905,133.0,63.87,1,0.0,26.52
US-2014-147655,3,3753,1065,20140905,88.0,-58.716,7,0.7,23.88
MX-2014-107902,390,7050,383,20140905,163.0,50.5,5,0.0,22.57
ES-2014-3553145,405,6861,343,20140905,230.0,5.082,2,0.1,22.04
MX-2014-165309,778,3000,323,20140905,53.0,19.74,3,0.0,15.93
MX-2014-163958,428,7673,258,20140905,48.0,12.42,3,0.0,15.72
IT-2014-4888679,591,2885,366,20140905,149.0,35.73,3,0.0,15.61
ES-2014-3553145,405,2894,343,20140905,48.0,1.89,3,0.0,15.08
MX-2014-134481,453,3181,323,20140905,217.0,75.84,12,0.0,14.58
MX-2014-148208,666,2850,118,20140905,57.0,0.48,6,0.0,14.43
IT-2014-4888679,591,3277,366,20140905,97.0,17.46,2,0.0,14.07
IZ-2014-5650,560,9034,479,20140905,148.0,66.72,1,0.0,12.28
SF-2014-1760,413,2225,859,20140905,176.0,79.08,4,0.0,12.02
MX-2014-163958,428,4929,258,20140905,70.0,0.0,8,0.0,11.22
CA-2014-147410,277,7192,1033,20140905,421.0,105.275,2,0.0,11.15
ID-2014-64025,60,927,756,20140905,117.0,-14.1075,3,0.25,10.5
ES-2014-1398657,187,4756,359,20140905,97.0,23.1,7,0.0,10.38
PL-2014-3470,29,10207,766,20140905,68.0,10.2,1,0.0,9.53
ID-2014-15515,627,9829,756,20140905,149.0,-41.895,3,0.25,8.21
MX-2014-134481,453,10106,323,20140905,217.0,80.3,5,0.0,7.49
MX-2014-163958,428,3570,258,20140905,41.0,8.6,5,0.0,6.8
US-2014-117450,243,890,1038,20140905,97.0,6.074,2,0.2,6.73
PL-2014-240,551,4123,761,20140905,39.0,4.2,2,0.0,6.58
CA-2014-120761,10,7936,1060,20140905,92.0,39.5428,4,0.0,6.44
MX-2014-148208,666,10018,118,20140905,50.0,22.36,1,0.0,6.2
CA-2014-101182,427,10027,1033,20140905,43.0,15.1116,3,0.2,5.8
CA-2014-140326,329,6551,1041,20140905,18.0,5.55,3,0.2,5.35
RO-2014-1570,301,6671,793,20140905,24.0,2.88,1,0.0,5.32
MX-2014-134768,241,2902,288,20140905,40.0,9.52,5,0.2,5.13
IT-2014-4888679,591,5836,366,20140905,31.0,9.54,3,0.0,4.7
MX-2014-165575,492,3491,600,20140905,40.0,7.2,6,0.0,4.66
MX-2014-148208,666,4628,118,20140905,24.0,1.68,2,0.0,4.4
IR-2014-8830,181,7884,470,20140905,64.0,1.2,8,0.0,4.38
RO-2014-1570,301,5370,793,20140905,194.0,71.88,2,0.0,4.21
MX-2014-107216,284,5114,253,20140905,27.0,11.64,3,0.0,3.94
CA-2014-117261,749,6831,1033,20140905,54.0,0.5432,4,0.0,3.88
US-2014-166394,789,4910,1057,20140905,15.0,6.9654,6,0.0,3.09
MX-2014-162831,190,4669,746,20140905,16.0,1.304,2,0.4,2.63
IR-2014-6250,108,7874,456,20140905,25.0,1.98,2,0.0,2.62
MX-2014-134481,453,7784,323,20140905,83.0,16.56,3,0.0,2.44
MX-2014-166849,71,6863,126,20140905,49.0,18.06,3,0.0,2.39
ES-2014-3553145,405,5066,343,20140905,13.0,3.27,1,0.0,2.28
CA-2014-100783,408,2834,1071,20140905,30.0,3.798,1,0.2,2.23
MO-2014-9830,81,23,631,20140905,20.0,4.02,1,0.0,2.16
CA-2014-117394,528,7937,1066,20140905,19.0,-1.428,4,0.2,2.07
CA-2014-137582,187,3617,1033,20140905,12.0,4.1328,3,0.2,1.98
CA-2014-101182,427,6254,1033,20140905,13.0,6.2208,2,0.0,1.72
CA-2014-109757,490,3885,1063,20140905,26.0,-20.448,5,0.7,1.72
CA-2014-109757,490,6006,1063,20140905,12.0,3.744,4,0.2,1.46
IT-2014-1391329,526,5689,1027,20140905,7.0,-2.55,2,0.5,1.43
CA-2014-116680,605,3888,1033,20140905,13.0,4.3368,6,0.2,1.36
IZ-2014-5650,560,2210,479,20140905,43.0,6.78,1,0.0,1.36
CA-2014-152485,386,3036,1071,20140905,13.0,3.772,5,0.2,1.31
MX-2014-143476,459,3091,605,20140905,11.0,5.1,1,0.0,1.28
CA-2014-152485,386,7312,1071,20140905,17.0,-0.2098,1,0.2,1.24
ID-2014-28822,540,3676,57,20140905,22.0,6.228,3,0.1,1.13
EG-2014-2080,388,4024,308,20140905,19.0,4.41,1,0.0,1.11
MX-2014-148285,19,3507,608,20140905,15.0,4.4,5,0.0,1.05
MX-2014-148285,19,5940,608,20140905,24.0,7.44,3,0.0,0.94
SF-2014-5380,225,4231,860,20140905,13.0,3.54,1,0.0,0.93
MX-2014-107902,390,7079,383,20140905,13.0,4.04,2,0.0,0.82
CA-2014-152485,386,3234,1071,20140905,10.0,3.185,7,0.2,0.8
CA-2014-109757,490,3076,1063,20140905,8.0,0.6192,4,0.2,0.63
US-2014-117450,243,6045,1038,20140905,10.0,3.6288,2,0.2,0.63
CA-2014-141929,619,9865,1033,20140905,6.0,1.7375,1,0.2,0.61
MX-2014-134481,453,5770,323,20140905,15.0,1.64,2,0.0,0.61
MX-2014-148208,666,5569,118,20140905,4.0,0.08,1,0.0,0.48
CA-2014-140326,329,2935,1041,20140905,7.0,0.864,3,0.2,0.46
TU-2014-4870,694,4132,949,20140905,5.0,-6.72,1,0.6,0.45
CA-2014-109757,490,3599,1063,20140905,4.0,-3.0576,2,0.7,0.31
ES-2014-1854100,488,167,509,20140906,1308.0,536.22,3,0.0,236.79
ES-2014-2756281,548,9474,1027,20140906,799.0,239.58,3,0.0,138.03
IN-2014-67007,364,8168,57,20140906,461.0,61.452,2,0.1,108.84
SU-2014-4440,115,1020,892,20140906,870.0,304.56,1,0.0,108.23
ES-2014-2756281,548,257,1027,20140906,1240.0,223.11,3,0.0,88.04
ES-2014-2756281,548,8765,1027,20140906,730.0,364.95,3,0.0,83.06
RS-2014-1250,758,1893,817,20140906,788.0,291.6,4,0.0,70.08
ES-2014-1854100,488,9299,509,20140906,351.0,-93.66,5,0.4,59.35
IR-2014-9060,473,5196,466,20140906,549.0,0.0,4,0.0,55.66
ES-2014-2756281,548,7069,1027,20140906,405.0,105.21,7,0.0,51.55
ES-2014-2707054,145,8828,872,20140906,300.0,42.0,2,0.0,44.74
ES-2014-2756281,548,9503,1027,20140906,704.0,56.28,4,0.0,41.39
IN-2014-76282,438,2526,187,20140906,359.0,14.28,4,0.0,38.67
ES-2014-1834054,405,6855,883,20140906,578.0,211.665,5,0.1,35.43
ES-2014-1854100,488,828,509,20140906,216.0,-135.126,3,0.6,30.58
IN-2014-12365,69,10069,415,20140906,403.0,36.15,5,0.0,30.2
ES-2014-1854100,488,706,509,20140906,154.0,-84.672,3,0.6,29.76
IN-2014-12365,69,8635,415,20140906,510.0,50.94,3,0.0,24.01
CA-2014-102736,473,8413,1070,20140906,90.0,-1.1196,4,0.2,17.62
ES-2014-2756281,548,4329,1027,20140906,112.0,24.48,3,0.0,15.0
US-2014-164049,428,1654,612,20140906,43.0,-27.812,1,0.4,12.98
ID-2014-80979,9,317,665,20140906,179.0,-5.988,2,0.4,12.74
TZ-2014-10,553,1787,915,20140906,66.0,26.31,1,0.0,12.23
MX-2014-126165,112,7618,597,20140906,94.0,44.32,4,0.0,10.96
IR-2014-9060,473,9620,466,20140906,85.0,39.06,1,0.0,10.09
CA-2014-120705,525,6959,1038,20140906,147.0,-29.4368,2,0.2,8.76
IR-2014-9060,473,9058,466,20140906,126.0,27.66,1,0.0,7.6
CA-2014-102736,473,3031,1070,20140906,72.0,7.196,5,0.2,7.45
IN-2014-76282,438,7768,187,20140906,72.0,9.27,3,0.0,7.24
ES-2014-1854100,488,6529,509,20140906,40.0,12.69,3,0.0,6.64
MX-2014-126165,112,8350,597,20140906,53.0,1.04,2,0.0,6.52
MX-2014-126165,112,1246,597,20140906,78.0,1.248,4,0.4,6.52
ES-2014-2756281,548,4843,1027,20140906,62.0,12.3,5,0.0,6.25
ES-2014-1834054,405,2855,883,20140906,77.0,17.64,4,0.0,5.38
RS-2014-1250,758,5364,817,20140906,67.0,1.98,1,0.0,5.21
ES-2014-5627432,340,5786,885,20140906,80.0,26.46,9,0.0,5.05
ES-2014-2756281,548,5936,1027,20140906,31.0,14.7,5,0.0,5.03
ES-2014-2756281,548,3596,1027,20140906,100.0,27.84,2,0.0,4.96
ES-2014-5627432,340,6293,885,20140906,100.0,11.94,2,0.0,4.59
RS-2014-1250,758,5263,817,20140906,59.0,24.9,2,0.0,4.22
ID-2014-28941,264,4838,430,20140906,19.0,-15.9252,4,0.47,3.33
TZ-2014-10,553,5378,915,20140906,26.0,1.8,2,0.0,2.77
TU-2014-8570,750,4108,966,20140906,40.0,-49.836,2,0.6,2.75
ES-2014-2756281,548,5899,1027,20140906,18.0,3.69,3,0.0,2.61
ES-2014-1834054,405,4622,883,20140906,40.0,9.96,2,0.0,2.55
UP-2014-2770,778,7894,1023,20140906,26.0,8.04,2,0.0,2.29
CA-2014-102736,473,6254,1070,20140906,16.0,5.4432,3,0.2,2.26
