product_id,product_name,category,sub_category
4255,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes
1639,"Eldon Stacking Tray, Black",Furniture,Furnishings
3234,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art
721,"Hon Swivel Stool, Adjustable",Furniture,Chairs
71,"Safco Floating Shelf Set, Pine",Furniture,Bookcases
4599,"Jiffy Manila Envelope, Recycled",Office Supplies,Envelopes
8371,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
378,"Safco Library with Doors, Mobile",Furniture,Bookcases
153,"Safco Library with Doors, Mobile",Furniture,Bookcases
2015,"Hon Wood Table, Rectangular",Furniture,Tables
361,"Ikea Corner Shelving, Mobile",Furniture,Bookcases
4635,"GlobeWeis Mailers, Security-Tint",Office Supplies,Envelopes
1889,"Sauder Corner Shelving, Traditional",Furniture,Bookcases
5554,"Hon Removable Labels, Adjustable",Office Supplies,Labels
7434,"Acme Shears, Serrated",Office Supplies,Supplies
1487,"Rubbermaid Stacking Tray, Erganomic",Furniture,Furnishings
3036,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art
5953,"Harbour Creations Shipping Labels, Adjustable",Office Supplies,Labels
3541,"Avery Index Tab, Economy",Office Supplies,Binders
8950,"Brother Copy Machine, High-Speed",Technology,Copiers
8932,"HP Wireless Fax, High-Speed",Technology,Copiers
2769,"KitchenAid Microwave, Black",Office Supplies,Appliances
6800,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage
8472,"Apple Headset, Full Size",Technology,Phones
6522,Xerox 1943,Office Supplies,Paper
4386,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes
2939,Newell 349,Office Supplies,Art
7284,"Fellowes Lockers, Blue",Office Supplies,Storage
359,"Bush 3-Shelf Cabinet, Mobile",Furniture,Bookcases
5252,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
9509,"Memorex Keyboard, Programmable",Technology,Accessories
9941,LG Exalt,Technology,Phones
9883,Apple EarPods with Remote and Mic,Technology,Phones
1144,"Deflect-O Frame, Durable",Furniture,Furnishings
7360,"Stiletto Trimmer, High Speed",Office Supplies,Supplies
1250,"Eldon Door Stop, Duo Pack",Furniture,Furnishings
6195,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper
9038,"Hewlett Ink, Laser",Technology,Copiers
9584,"Okidata Inkjet, White",Technology,Machines
4971,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners
9113,"Logitech Numeric Keypad, Bluetooth",Technology,Accessories
2763,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances
2591,"Hoover Refrigerator, White",Office Supplies,Appliances
6927,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage
8262,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories
7549,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies
1503,"Advantus Clock, Durable",Furniture,Furnishings
618,"Harbour Creations Bag Chairs, Red",Furniture,Chairs
397,"Dania Classic Bookcase, Metal",Furniture,Bookcases
1173,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings
1745,"Lesro Coffee Table, Adjustable Height",Furniture,Tables
4478,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes
288,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
9746,Avaya 4621SW VoIP phone,Technology,Phones
3046,"Stanley Sketch Pad, Water Color",Office Supplies,Art
1126,"Deflect-O Door Stop, Duo Pack",Furniture,Furnishings
10195,"Nokia Headset, Full Size",Technology,Phones
9944,Motorla HX550 Universal Bluetooth Headset,Technology,Phones
3219,"Sanford Markers, Fluorescent",Office Supplies,Art
4370,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes
5403,"Jiffy Clasp Envelope, Set of 50",Office Supplies,Envelopes
8667,"Sharp Wireless Fax, High-Speed",Technology,Copiers
8752,"Brother Personal Copier, Digital",Technology,Copiers
600,"Harbour Creations Rocking Chair, Black",Furniture,Chairs
6259,Xerox 207,Office Supplies,Paper
2482,"Breville Stove, Black",Office Supplies,Appliances
8978,"Canon Personal Copier, Color",Technology,Copiers
9404,"Okidata Card Printer, Wireless",Technology,Machines
3852,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders
9239,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines
6489,Xerox 1935,Office Supplies,Paper
7689,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies
8270,"Enermax Router, USB",Technology,Accessories
7703,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies
5010,"Stockwell Clamps, Assorted Sizes",Office Supplies,Fasteners
3785,"Avery Binding Machine, Economy",Office Supplies,Binders
2731,"Hamilton Beach Refrigerator, White",Office Supplies,Appliances
2676,"Hamilton Beach Stove, Red",Office Supplies,Appliances
2689,"Hoover Microwave, White",Office Supplies,Appliances
2730,"Hamilton Beach Stove, Red",Office Supplies,Appliances
385,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases
2532,"Hoover Microwave, White",Office Supplies,Appliances
7790,"Elite Ruler, Steel",Office Supplies,Supplies
1470,"Rubbermaid Clock, Black",Furniture,Furnishings
8977,"Brother Copy Machine, Color",Technology,Copiers
7009,"Tenex Trays, Wire Frame",Office Supplies,Storage
5064,"Stockwell Clamps, Metal",Office Supplies,Fasteners
9646,Jensen SMPS-640 - speaker phone,Technology,Phones
9983,"Samsung Speaker Phone, with Caller ID",Technology,Phones
6958,"Fellowes Folders, Blue",Office Supplies,Storage
5941,"Novimex Shipping Labels, Alphabetical",Office Supplies,Labels
4238,"Elite Ruler, Easy Grip",Office Supplies,Supplies
7729,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies
8194,"Logitech Mouse, Bluetooth",Technology,Accessories
7226,"Tenex Trays, Wire Frame",Office Supplies,Storage
5915,"Novimex Shipping Labels, Adjustable",Office Supplies,Labels
8975,"HP Fax and Copier, Laser",Technology,Copiers
10209,"Samsung Speaker Phone, VoIP",Technology,Phones
520,"Harbour Creations Swivel Stool, Black",Furniture,Chairs
2926,"Sanford Highlighters, Blue",Office Supplies,Art
9482,"Okidata Calculator, Durable",Technology,Machines
7485,"Elite Box Cutter, Steel",Office Supplies,Supplies
5151,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners
6535,Xerox 218,Office Supplies,Paper
1027,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases
8507,"Belkin Flash Drive, Erganomic",Technology,Accessories
4159,"Cuisinart Blender, Silver",Office Supplies,Appliances
7364,"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies
10259,"Sharp Fax and Copier, High-Speed",Technology,Copiers
2461,"KitchenAid Stove, Red",Office Supplies,Appliances
8886,"Hewlett Personal Copier, Laser",Technology,Copiers
677,"Office Star Rocking Chair, Adjustable",Furniture,Chairs
6552,"Green Bar Computer Printout Paper, Recycled",Office Supplies,Paper
6376,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper
7728,"Fiskars Scissors, High Speed",Office Supplies,Supplies
6080,Xerox 201,Office Supplies,Paper
3159,Staples,Office Supplies,Art
8436,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories
7505,"Acme Trimmer, High Speed",Office Supplies,Supplies
8122,"Logitech Memory Card, USB",Technology,Accessories
9273,"Epson Printer, White",Technology,Machines
858,"Novimex Swivel Stool, Set of Two",Furniture,Chairs
6437,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper
4815,"Advantus Paper Clips, Assorted Sizes",Office Supplies,Fasteners
349,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
4923,"Accos Rubber Bands, Metal",Office Supplies,Fasteners
5773,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels
5886,"Smead Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
2985,Newell 326,Office Supplies,Art
7006,"Fellowes File Cart, Single Width",Office Supplies,Storage
6292,Xerox 1930,Office Supplies,Paper
6177,"Xerox Note Cards, Multicolor",Office Supplies,Paper
7390,"Stockwell Thumb Tacks, Bulk Pack",Office Supplies,Fasteners
5354,"Hoover Microwave, White",Office Supplies,Appliances
8671,"Brother Fax and Copier, Laser",Technology,Copiers
2635,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances
6943,"Fellowes Trays, Blue",Office Supplies,Storage
1610,"Deflect-O Frame, Black",Furniture,Furnishings
2049,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables
2887,"Binney & Smith Canvas, Fluorescent",Office Supplies,Art
5158,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners
3542,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders
7438,"Kleencut Shears, Easy Grip",Office Supplies,Supplies
1444,"Master Caster Door Stop, Gray",Furniture,Furnishings
9153,Cubify CubeX 3D Printer Double Head Print,Technology,Machines
2739,"Cuisinart Refrigerator, Silver",Office Supplies,Appliances
3066,"Boston Sketch Pad, Fluorescent",Office Supplies,Art
2583,3M Office Air Cleaner,Office Supplies,Appliances
4328,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes
2201,"Chromcraft Wood Table, with Bottom Storage",Furniture,Tables
9017,"Epson Phone, White",Technology,Machines
9366,"Panasonic Receipt Printer, White",Technology,Machines
2203,"Chromcraft Conference Table, Rectangular",Furniture,Tables
230,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases
1270,"Eldon Stacking Tray, Erganomic",Furniture,Furnishings
7967,"Belkin Flash Drive, Bluetooth",Technology,Accessories
5551,"Smead Color Coded Labels, 5000 Label Set",Office Supplies,Labels
5538,"Smead Shipping Labels, 5000 Label Set",Office Supplies,Labels
7864,"Tenex Box, Industrial",Office Supplies,Storage
972,"Hon Rocking Chair, Set of Two",Furniture,Chairs
6383,"Enermax Message Books, Premium",Office Supplies,Paper
2442,"Hoover Coffee Grinder, Red",Office Supplies,Appliances
7501,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies
3220,"BIC Pencil Sharpener, Water Color",Office Supplies,Art
3630,"Acco Binder Covers, Recycled",Office Supplies,Binders
8887,"HP Fax Machine, Digital",Technology,Copiers
2413,"Breville Stove, White",Office Supplies,Appliances
129,"Dania Corner Shelving, Mobile",Furniture,Bookcases
10040,"Samsung Audio Dock, with Caller ID",Technology,Phones
3436,"Cardinal 3-Hole Punch, Durable",Office Supplies,Binders
834,"Hon Rocking Chair, Red",Furniture,Chairs
9927,"Cisco Smart Phone, Full Size",Technology,Phones
2476,"KitchenAid Stove, White",Office Supplies,Appliances
2723,"Breville Stove, Silver",Office Supplies,Appliances
10266,"Sharp Wireless Fax, Digital",Technology,Copiers
9068,"HP Wireless Fax, Digital",Technology,Copiers
10206,"Samsung Audio Dock, Full Size",Technology,Phones
10173,"Cisco Headset, VoIP",Technology,Phones
4583,"GlobeWeis Mailers, Set of 50",Office Supplies,Envelopes
3736,"Wilson Jones Binder Covers, Durable",Office Supplies,Binders
2319,"Advantus Thumb Tacks, 12 Pack",Office Supplies,Fasteners
515,"Hon Steel Folding Chair, Black",Furniture,Chairs
3337,"Sanford Sketch Pad, Easy-Erase",Office Supplies,Art
9875,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
2044,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
213,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases
4713,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper
4590,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes
4953,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
1035,"Dania Classic Bookcase, Traditional",Furniture,Bookcases
240,"Bush Corner Shelving, Mobile",Furniture,Bookcases
5375,"Hoover Refrigerator, White",Office Supplies,Appliances
4509,"GlobeWeis Manila Envelope, with clear poly window",Office Supplies,Envelopes
9490,"Panasonic Calculator, White",Technology,Machines
4263,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
1023,"Chromcraft Round Table, Adjustable Height",Furniture,Tables
996,"SAFCO Swivel Stool, Red",Furniture,Chairs
1884,"Sauder 3-Shelf Cabinet, Traditional",Furniture,Bookcases
6095,"Green Bar Cards & Envelopes, Multicolor",Office Supplies,Paper
10235,"SanDisk Memory Card, Programmable",Technology,Accessories
3041,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art
2760,"Cuisinart Stove, Red",Office Supplies,Appliances
8276,"SanDisk Memory Card, Erganomic",Technology,Accessories
424,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases
60,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases
8520,"Brother Wireless Fax, High-Speed",Technology,Copiers
1634,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings
3575,"Acco Binder Covers, Recycled",Office Supplies,Binders
1540,"Tenex Photo Frame, Black",Furniture,Furnishings
6596,"SanDisk Memo Slips, Multicolor",Office Supplies,Paper
2856,"Stanley Pens, Blue",Office Supplies,Art
7417,"Acme Trimmer, Easy Grip",Office Supplies,Supplies
2072,"Barricks Computer Table, Fully Assembled",Furniture,Tables
2096,"Barricks Coffee Table, with Bottom Storage",Furniture,Tables
9041,"Hewlett Fax Machine, High-Speed",Technology,Copiers
9089,"Konica Printer, Wireless",Technology,Machines
1893,"Sauder Floating Shelf Set, Mobile",Furniture,Bookcases
8848,"HP Fax and Copier, High-Speed",Technology,Copiers
3910,"Avery 3-Hole Punch, Clear",Office Supplies,Binders
712,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
3939,"Ibico Index Tab, Economy",Office Supplies,Binders
5012,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners
3991,"Acco Binder Covers, Economy",Office Supplies,Binders
3015,"Binney & Smith Canvas, Easy-Erase",Office Supplies,Art
639,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs
10120,Cisco SPA 502G IP Phone,Technology,Phones
4275,"GlobeWeis Peel and Seal, Recycled",Office Supplies,Envelopes
8797,"Sharp Ink, Digital",Technology,Copiers
295,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
5722,Avery 497,Office Supplies,Labels
4494,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes
1348,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
5997,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners
6098,Xerox 1950,Office Supplies,Paper
7392,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
7404,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners
2680,"Hoover Stove, Silver",Office Supplies,Appliances
8264,"Belkin Router, USB",Technology,Accessories
8605,"Hewlett Fax and Copier, High-Speed",Technology,Copiers
9920,"Motorola Office Telephone, Full Size",Technology,Phones
404,"Dania Library with Doors, Pine",Furniture,Bookcases
8661,"Brother Ink, Digital",Technology,Copiers
9464,"Panasonic Card Printer, Durable",Technology,Machines
4645,"Ames Mailers, Security-Tint",Office Supplies,Envelopes
6296,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper
2349,"Breville Toaster, Black",Office Supplies,Appliances
8117,"Memorex Keyboard, Bluetooth",Technology,Accessories
3273,"Boston Pens, Blue",Office Supplies,Art
3815,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders
6544,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper
6630,"Xerox Message Books, Recycled",Office Supplies,Paper
6155,"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper
2390,"KitchenAid Refrigerator, Red",Office Supplies,Appliances
251,"Bush Floating Shelf Set, Mobile",Furniture,Bookcases
2867,"Boston Highlighters, Water Color",Office Supplies,Art
4974,"Advantus Staples, Metal",Office Supplies,Fasteners
6548,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper
7576,"Elite Ruler, High Speed",Office Supplies,Supplies
8078,"Logitech Memory Card, Erganomic",Technology,Accessories
365,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
6568,"SanDisk Message Books, Recycled",Office Supplies,Paper
17,"Advantus Stacking Tray, Erganomic",Furniture,Furnishings
1845,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs
5831,"Avery Round Labels, Adjustable",Office Supplies,Labels
9546,"Motorola Signal Booster, Full Size",Technology,Phones
9930,"Samsung Headset, with Caller ID",Technology,Phones
8471,"Apple Headset, Cordless",Technology,Phones
1341,"Deflect-O Frame, Erganomic",Furniture,Furnishings
8457,"Enermax Mouse, Erganomic",Technology,Accessories
3858,"Acco Index Tab, Clear",Office Supplies,Binders
5766,"Hon Removable Labels, 5000 Label Set",Office Supplies,Labels
5504,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels
1117,"Tenex Frame, Duo Pack",Furniture,Furnishings
932,"SAFCO Swivel Stool, Adjustable",Furniture,Chairs
8302,"Belkin Numeric Keypad, USB",Technology,Accessories
2406,"Breville Microwave, Silver",Office Supplies,Appliances
4849,"OIC Staples, Bulk Pack",Office Supplies,Fasteners
3594,"Ibico Hole Reinforcements, Clear",Office Supplies,Binders
2053,"Hon Round Table, Rectangular",Furniture,Tables
8102,Logitech MX Performance Wireless Mouse,Technology,Accessories
7432,"Elite Scissors, Easy Grip",Office Supplies,Supplies
3254,Newell 337,Office Supplies,Art
9426,"StarTech Calculator, Red",Technology,Machines
6937,"Eldon Lockers, Single Width",Office Supplies,Storage
2842,"Stanley Markers, Blue",Office Supplies,Art
3226,"Stanley Sketch Pad, Easy-Erase",Office Supplies,Art
7721,"Acme Ruler, High Speed",Office Supplies,Supplies
6220,"Eaton Memo Slips, Multicolor",Office Supplies,Paper
9268,"Epson Printer, Durable",Technology,Machines
6115,"Xerox Note Cards, Premium",Office Supplies,Paper
4432,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes
10086,Avaya 5410 Digital phone,Technology,Phones
2045,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables
2323,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes
4663,"GlobeWeis Mailers, Recycled",Office Supplies,Envelopes
7767,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies
4651,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
5844,"Hon Round Labels, 5000 Label Set",Office Supplies,Labels
893,"Harbour Creations Rocking Chair, Red",Furniture,Chairs
8610,"Hewlett Fax Machine, Laser",Technology,Copiers
9119,"Logitech Router, Programmable",Technology,Accessories
8517,"Brother Personal Copier, Laser",Technology,Copiers
2661,"Hoover Blender, White",Office Supplies,Appliances
9266,"Epson Calculator, Wireless",Technology,Machines
5416,"Jiffy Peel and Seal, Recycled",Office Supplies,Envelopes
8871,"Canon Personal Copier, Laser",Technology,Copiers
9641,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones
1964,"Chromcraft Wood Table, Rectangular",Furniture,Tables
8906,"HP Fax and Copier, Digital",Technology,Copiers
2870,"Stanley Sketch Pad, Blue",Office Supplies,Art
1484,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
2705,"KitchenAid Blender, Black",Office Supplies,Appliances
952,"Novimex Rocking Chair, Black",Furniture,Chairs
8442,"Memorex Flash Drive, USB",Technology,Accessories
4375,"Jiffy Interoffice Envelope, Recycled",Office Supplies,Envelopes
728,"Hon Bag Chairs, Set of Two",Furniture,Chairs
9058,"HP Personal Copier, Color",Technology,Copiers
5230,"Fiskars Scissors, Serrated",Office Supplies,Supplies
8246,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories
8023,"Memorex Flash Drive, Erganomic",Technology,Accessories
5220,"Fiskars Shears, Steel",Office Supplies,Supplies
4909,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners
7622,"Acme Shears, Steel",Office Supplies,Supplies
6294,"SanDisk Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
3384,"Avery Round Labels, 5000 Label Set",Office Supplies,Labels
1922,"Chromcraft Coffee Table, with Bottom Storage",Furniture,Tables
8740,"Brother Fax and Copier, High-Speed",Technology,Copiers
9104,"Logitech Keyboard, Bluetooth",Technology,Accessories
8350,"SanDisk Flash Drive, USB",Technology,Accessories
4163,"Cuisinart Refrigerator, Black",Office Supplies,Appliances
1867,"SAFCO Swivel Stool, Set of Two",Furniture,Chairs
9567,"Nokia Office Telephone, with Caller ID",Technology,Phones
1916,"Barricks Computer Table, Fully Assembled",Furniture,Tables
8526,"Brother Ink, High-Speed",Technology,Copiers
1960,"Barricks Computer Table, Fully Assembled",Furniture,Tables
10131,"Apple Audio Dock, VoIP",Technology,Phones
149,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases
9830,"Motorola Signal Booster, VoIP",Technology,Phones
1011,"Office Star Bag Chairs, Adjustable",Furniture,Chairs
7357,"Stiletto Ruler, Easy Grip",Office Supplies,Supplies
4566,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes
34,"Barricks Wood Table, Rectangular",Furniture,Tables
2137,"Lesro Round Table, with Bottom Storage",Furniture,Tables
8149,"Memorex Mouse, Programmable",Technology,Accessories
4524,"Kraft Manila Envelope, with clear poly window",Office Supplies,Envelopes
3196,4009 Highlighters,Office Supplies,Art
5305,"Harbour Creations Color Coded Labels, Alphabetical",Office Supplies,Labels
1728,"Ikea Classic Bookcase, Metal",Furniture,Bookcases
775,"SAFCO Steel Folding Chair, Red",Furniture,Chairs
2285,"Acme Letter Opener, Serrated",Office Supplies,Supplies
1362,"Eldon Photo Frame, Durable",Furniture,Furnishings
2318,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners
6006,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper
2827,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art
7339,"Stanley Markers, Blue",Office Supplies,Art
5890,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels
4455,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes
10118,"Motorola Smart Phone, Full Size",Technology,Phones
7980,"Logitech Memory Card, Bluetooth",Technology,Accessories
201,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases
1249,"Deflect-O Frame, Erganomic",Furniture,Furnishings
2893,"BIC Sketch Pad, Water Color",Office Supplies,Art
8206,"SanDisk Flash Drive, Erganomic",Technology,Accessories
629,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs
2157,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables
180,"Bush Stackable Bookrack, Pine",Furniture,Bookcases
6397,"SanDisk Cards & Envelopes, Premium",Office Supplies,Paper
5855,"Smead Shipping Labels, Alphabetical",Office Supplies,Labels
5624,"Novimex Round Labels, Alphabetical",Office Supplies,Labels
9081,"Konica Phone, Wireless",Technology,Machines
2024,"Hon Conference Table, Rectangular",Furniture,Tables
8578,"Cisco Signal Booster, Full Size",Technology,Phones
6382,Staples,Office Supplies,Paper
2071,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables
3292,"Boston Markers, Water Color",Office Supplies,Art
6804,"Smead Lockers, Industrial",Office Supplies,Storage
1777,"Novimex Executive Leather Armchair, Red",Furniture,Chairs
1507,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
5805,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,Labels
2269,"Accos Rubber Bands, 12 Pack",Office Supplies,Fasteners
315,"Dania 3-Shelf Cabinet, Mobile",Furniture,Bookcases
2038,"Barricks Training Table, Rectangular",Furniture,Tables
2649,"Cuisinart Refrigerator, Silver",Office Supplies,Appliances
9773,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
1294,"Advantus Clock, Duo Pack",Furniture,Furnishings
2061,"Hon Training Table, with Bottom Storage",Furniture,Tables
1786,"Office Star Bag Chairs, Set of Two",Furniture,Chairs
4401,"GlobeWeis Business Envelopes, with clear poly window",Office Supplies,Envelopes
1859,"SAFCO Rocking Chair, Red",Furniture,Chairs
2277,"Acme Ruler, High Speed",Office Supplies,Supplies
8947,"Brother Fax Machine, High-Speed",Technology,Copiers
38,"Bevis Wood Table, Rectangular",Furniture,Tables
8444,"SanDisk Keyboard, Bluetooth",Technology,Accessories
9797,"Motorola Headset, with Caller ID",Technology,Phones
551,"Novimex Chairmat, Black",Furniture,Chairs
316,"Safco Library with Doors, Mobile",Furniture,Bookcases
1329,"Eldon Clock, Durable",Furniture,Furnishings
5873,"Hon Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels
4989,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
10257,"Sharp Personal Copier, Laser",Technology,Copiers
1630,"Deflect-O Door Stop, Black",Furniture,Furnishings
3980,"Cardinal Binder, Durable",Office Supplies,Binders
8002,"Belkin Router, Programmable",Technology,Accessories
5635,"Smead Shipping Labels, Adjustable",Office Supplies,Labels
946,"SAFCO Steel Folding Chair, Adjustable",Furniture,Chairs
1225,"Deflect-O Door Stop, Durable",Furniture,Furnishings
5911,"Novimex Color Coded Labels, Adjustable",Office Supplies,Labels
9288,"StarTech Receipt Printer, White",Technology,Machines
5673,"Avery Legal Exhibit Labels, Adjustable",Office Supplies,Labels
8128,"Enermax Router, Bluetooth",Technology,Accessories
7827,"Stiletto Shears, Steel",Office Supplies,Supplies
5920,"Avery Color Coded Labels, Adjustable",Office Supplies,Labels
8385,"Belkin Memory Card, USB",Technology,Accessories
7978,"Belkin Keyboard, Programmable",Technology,Accessories
7968,"Enermax Keyboard, USB",Technology,Accessories
4640,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes
7525,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies
5111,"Stockwell Push Pins, 12 Pack",Office Supplies,Fasteners
2888,"Binney & Smith Pens, Easy-Erase",Office Supplies,Art
627,"Harbour Creations Bag Chairs, Adjustable",Furniture,Chairs
3629,"Ibico Binding Machine, Durable",Office Supplies,Binders
8574,"Cisco Speaker Phone, Cordless",Technology,Phones
2732,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances
5700,"Hon Removable Labels, Adjustable",Office Supplies,Labels
1022,"Chromcraft Wood Table, Adjustable Height",Furniture,Tables
8960,"Brother Fax Machine, Color",Technology,Copiers
8692,"Brother Personal Copier, High-Speed",Technology,Copiers
2578,"Breville Stove, Silver",Office Supplies,Appliances
9305,"Okidata Card Printer, Wireless",Technology,Machines
8730,"Hewlett Fax and Copier, Laser",Technology,Copiers
1143,"Deflect-O Door Stop, Durable",Furniture,Furnishings
6647,"SanDisk Message Books, Recycled",Office Supplies,Paper
9157,"Epson Inkjet, Wireless",Technology,Machines
5964,"Novimex File Folder Labels, Adjustable",Office Supplies,Labels
6497,"Xerox Computer Printout Paper, Recycled",Office Supplies,Paper
8858,"Hewlett Fax and Copier, Digital",Technology,Copiers
10216,"Samsung Signal Booster, with Caller ID",Technology,Phones
8481,"Apple Speaker Phone, Full Size",Technology,Phones
2315,"Advantus Staples, Assorted Sizes",Office Supplies,Fasteners
2752,"Cuisinart Refrigerator, Black",Office Supplies,Appliances
2845,"Boston Pencil Sharpener, Fluorescent",Office Supplies,Art
2294,"Acme Shears, Serrated",Office Supplies,Supplies
1094,"Eldon Stacking Tray, Black",Furniture,Furnishings
5198,"Fellowes Trays, Single Width",Office Supplies,Storage
2557,"Cuisinart Stove, Black",Office Supplies,Appliances
1219,"Rubbermaid Door Stop, Durable",Furniture,Furnishings
